Event,Site,Date,Round,White,Black,Result,BlackClock,BlackElo,BlackIsComp,BlackRD,ECO,FICSGamesDBGameNo,PlyCount,Time,TimeControl,WhiteClock,WhiteElo,WhiteIsComp,WhiteRD,AvgEvalOpening,AvgEvalMiddle,AvgEvalEnd,AvgEmtOpening,AvgEmtMiddle,AvgEmtEnd,ResultComment
FICS rated standard game,FICS freechess.org,2022.11.15,?,gerichan,IFDThor,1-0,0:20:00.000,2249,Yes,29.0,B12,512927491,123,10:47:00,1200+20,0:20:00.000,1978,,23.8,424.5952380952381,492.609756097561,604.75,0.4994390243902439,1.1182439024390245,0.9087,[%emt 10.575] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,IFDThor,gerichan,0-1,0:20:00.000,1964,,23.9,A83,512927406,34,10:40:00,1200+20,0:20:00.000,2263,Yes,29.1,9.416666666666666,-414.54545454545456,-854.8888888888889,0.33554545454545454,3.679909090909091,2.8035454545454552,[%emt 18.078] White resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,gerichan,IFDThor,0-1,0:20:00.000,2261,Yes,29.1,B22,512927305,84,10:22:00,1200+20,0:20:00.000,1966,,23.9,31.655172413793103,-129.60714285714286,-173.14814814814815,0.44939285714285715,0.9096071428571432,1.3891481481481482,[%emt 0.1] White resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,rodnojo,dapuntos,0-1,0:15:00.000,2183,,52.4,C00,512927242,60,10:08:00,900+0,0:15:00.000,2036,,27.2,71.0,-29.3,-252.76923076923077,0.8368500000000003,2.1183,1.8185789473684209,[%emt 12.896] White checkmated
FICS rated standard game,FICS freechess.org,2022.11.15,?,ArasanX,exeComp,1/2-1/2,0:20:00.000,2743,Yes,40.8,D41,512927236,177,09:27:00,1200+5,0:20:00.000,2772,Yes,40.2,36.666666666666664,2.0338983050847457,0.3448275862068966,2.1214406779661017,2.4965254237288135,2.532051724137931,[%emt 0.25] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2022.11.15,?,IFDThor,gerichan,1-0,0:20:00.000,1969,,23.9,A80,512927211,47,10:05:00,1200+20,0:20:00.000,2258,Yes,29.2,67.0,37.93333333333333,73.53333333333333,0.16013333333333338,0.46726666666666666,0.5474,[%emt 0.1] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,gerichan,IFDThor,1-0,0:20:00.000,2272,Yes,29.2,B22,512927189,93,09:57:00,1200+20,0:20:00.000,1955,,23.9,145.53125,321.7741935483871,537.1333333333333,0.6324516129032258,0.7802258064516131,0.6684666666666669,[%emt 6.315] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,hastrman,Floerkeli,1-0,0:15:00.000,1945,,22.0,A40,512927183,57,09:47:00,900+0,0:15:00.000,2057,Yes,23.2,61.25,169.1578947368421,341.22222222222223,1.276684210526316,4.795526315789473,3.6101111111111113,[%emt 10.728] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,sentiger,GriffyJr,0-1,0:15:00.000,2108,Yes,38.9,B50,512927175,30,09:56:00,900+0,0:15:00.000,2028,,69.3,20.363636363636363,31.7,-117.44444444444444,0.3038,0.8463999999999998,0.6776666666666666,[%emt 0.1] White resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,IFDThor,gerichan,1-0,0:20:00.000,1957,,23.9,A80,512927144,43,09:52:00,1200+20,0:20:00.000,2270,Yes,29.2,44.0,-59.0,-5.357142857142857,0.171,0.36192857142857143,1.6240000000000003,[%emt 0.1] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,GriffyJr,sentiger,1/2-1/2,0:15:00.000,2025,,70.6,C54,512927136,90,09:49:00,900+0,0:15:00.000,2110,Yes,39.2,-89.48387096774194,-442.6666666666667,-117.24137931034483,0.36526666666666663,0.7770666666666667,0.8473793103448277,[%emt 0.824] Neither player has mating material
FICS rated standard game,FICS freechess.org,2022.11.15,?,kamenozrout,HappyPawns,0-1,0:15:00.000,2695,Yes,70.7,A45,512927126,80,09:32:00,900+1,0:15:00.000,2198,Yes,51.5,-14.777777777777779,-359.7692307692308,-501.0192307692308,2.3021153846153846,3.4842307692307695,5.708634615384616,[%emt 14.305] White resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,gerichan,IFDThor,0-1,0:20:00.000,2268,Yes,29.3,B12,512927113,34,09:49:00,1200+20,0:20:00.000,1959,,24.0,263.4166666666667,400.3636363636364,185.27272727272728,0.35563636363636364,0.49954545454545446,0.8231818181818181,[%emt 0.1] White resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,sentiger,GriffyJr,1-0,0:15:00.000,2120,Yes,39.4,B97,512927103,117,09:36:00,900+0,0:15:00.000,2005,,72.0,162.025,261.43589743589746,214.94594594594594,0.6796410256410257,4.648692307692309,0.33971052631578946,[%emt 2.482] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,IFDThor,gerichan,1-0,0:20:00.000,1961,,24.0,A80,512927038,61,09:31:00,1200+20,0:20:00.000,2266,Yes,29.3,21.666666666666668,-76.95,-124.4,0.43145,1.1125000000000003,2.51335,[%emt 0.1] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,GriffyJr,sentiger,1-0,0:15:00.000,2016,,73.4,C50,512927032,81,09:26:00,900+0,0:15:00.000,2114,Yes,39.6,-45.75,-34.44444444444444,123.26923076923077,0.3788148148148148,0.452111111111111,0.9678076923076925,[%emt 0.1] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,sentiger,GriffyJr,1-0,0:15:00.000,2125,Yes,39.8,B97,512926983,33,09:25:00,900+0,0:15:00.000,1994,,75.0,26.916666666666668,12.454545454545455,343.25,0.26445454545454544,0.24500000000000002,0.43820000000000003,[%emt 1.702] Black checkmated
FICS rated standard game,FICS freechess.org,2022.11.15,?,HappyPawns,ArasanX,0-1,0:15:00.000,2765,Yes,40.4,C88,512926936,110,08:50:00,900+3,0:15:00.000,2707,Yes,71.0,-39.729729729729726,-396.0,-303.82,2.2152777777777772,2.926083333333333,1.128486111111111,[%emt 0.1] White checkmated
FICS rated standard game,FICS freechess.org,2022.11.15,?,Achonk,hastrman,1-0,0:15:00.000,2066,Yes,23.2,A00,512926900,77,08:53:00,900+0,0:15:00.000,2002,,33.5,-186.53846153846155,436.32,388.9583333333333,2.27224,2.6029199999999997,5.635120000000001,[%emt 8.677] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,exeComp,juanjhon,1-0,0:15:00.000,1683,,235.9,B51,512926802,27,08:32:00,900+5,0:15:00.000,2743,Yes,41.0,41.1,146.55555555555554,441.75,1.7353333333333334,3.5507777777777774,3.8872500000000003,[%emt 24.271] Black forfeits by disconnection
FICS rated standard game,FICS freechess.org,2022.11.15,?,MORSAL,IFDThor,1-0,0:15:00.000,2266,Yes,29.4,A50,512926794,57,08:34:00,900+1,0:15:00.000,2954,Yes,103.3,99.55,436.0,656.7777777777778,1.453157894736842,2.5369473684210524,2.8536666666666672,[%emt 12.791] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,IFDThor,MORSAL,0-1,0:15:00.000,2953,Yes,103.6,E51,512926754,66,08:27:00,900+1,0:15:00.000,2266,Yes,29.4,15.217391304347826,-53.27272727272727,-578.6190476190476,0.0913636363636364,0.9377727272727274,2.5952380952380953,[%emt 15.322] White resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,Indrayoga,Speyside,0-1,0:30:00.000,2149,Yes,51.6,C53,512926731,92,07:49:00,1800+0,0:30:00.000,2034,,49.3,348.3225806451613,468.73333333333335,-55.25,3.7234999999999996,3.819333333333333,3.3091833333333334,[%emt 2.468] White resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,HappyPawns,IFDThor,1-0,0:15:00.000,2267,Yes,29.4,D24,512926727,95,08:13:00,900+1,0:15:00.000,2705,Yes,72.5,18.75,105.16129032258064,203.48,1.572967741935484,2.4577741935483868,0.5034516129032259,[%emt 3.437] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,hastrman,Achonk,1/2-1/2,0:15:00.000,2000,,33.7,A52,512926725,147,08:00:00,900+0,0:15:00.000,2068,Yes,23.3,28.5,445.6530612244898,200.6875,2.9725306122448987,2.454326530612245,0.4386666666666666,[%emt 0.933] Game drawn by stalemate
FICS rated standard game,FICS freechess.org,2022.11.15,?,IFDTitan,gerichan,1-0,0:20:00.000,1966,,24.0,A21,512926696,61,08:14:00,1200+20,0:20:00.000,2120,Yes,49.0,-27.952380952380953,-126.0,-72.7,0.30615,1.2382000000000002,1.58335,[%emt 0.1] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,gerichan,IFDThor,0-1,0:20:00.000,2265,Yes,29.4,B12,512926623,126,07:44:00,1200+20,0:20:00.000,1968,,24.1,218.02325581395348,56.45238095238095,90.36585365853658,0.7511428571428571,2.1567857142857143,1.5427317073170732,[%emt 0.1] White forfeits by disconnection
FICS rated standard game,FICS freechess.org,2022.11.15,?,MORSAL,pikozrout,1-0,0:15:00.000,2236,Yes,58.0,C18,512926616,51,07:51:00,900+1,0:15:00.000,2952,Yes,104.0,50.55555555555556,285.05882352941177,737.5,0.09070588235294119,3.2344705882352938,2.762,[%emt 13.763] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,Jonfern,rodnojo,1-0,0:15:00.000,2045,,27.2,B23,512926602,31,07:43:00,900+0,0:15:00.000,2005,,81.7,49.90909090909091,98.7,524.8333333333334,0.5768,10.678099999999997,3.8632000000000004,[%emt 10.452] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,pikozrout,MORSAL,0-1,0:15:00.000,2951,Yes,104.3,B90,512926575,90,07:29:00,900+1,0:15:00.000,2236,Yes,58.0,29.096774193548388,-127.9,-611.3703703703703,0.6471,4.562133333333334,3.7399310344827588,[%emt 6.101] White resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,rodnojo,Jonfern,0-1,0:15:00.000,1981,,84.0,C55,512926545,50,07:19:00,900+0,0:15:00.000,2055,,27.3,36.1764705882353,-167.1875,-646.0625,6.4926875,2.5551874999999997,2.1518125,[%emt 3.206] White forfeits on time
FICS rated standard game,FICS freechess.org,2022.11.15,?,Floerkeli,hastrman,0-1,0:15:00.000,2062,Yes,23.3,A15,512926527,50,07:29:00,900+0,0:15:00.000,1959,,22.0,5.0,-12.875,-376.25,1.103,4.07275,2.5475625,[%emt 19.518] White resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,MORSAL,pikozrout,1-0,0:15:00.000,2236,Yes,58.1,D38,512926489,73,07:14:00,900+1,0:15:00.000,2950,Yes,104.6,40.12,140.33333333333334,583.5882352941177,0.09520833333333334,2.295666666666667,4.449625,[%emt 0.1] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,IFDThor,gerichan,1-0,0:20:00.000,1971,,24.1,A80,512926423,57,07:02:00,1200+20,0:20:00.000,2262,Yes,29.4,75.4,-152.94736842105263,-203.38888888888889,0.36463157894736836,1.3028421052631578,2.716833333333333,[%emt 0.1] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,Jonfern,rodnojo,0-1,0:15:00.000,2048,,27.4,B23,512926359,40,06:50:00,900+0,0:15:00.000,1999,,86.4,61.285714285714285,-415.53846153846155,-535.6153846153846,0.42407692307692313,0.543,1.6263076923076925,[%emt 2.569] White resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,gerichan,IFDThor,0-1,0:20:00.000,2259,Yes,29.5,B12,512926341,40,06:42:00,1200+20,0:20:00.000,1974,,24.2,8.142857142857142,157.69230769230768,-124.84615384615384,1.051153846153846,0.755,2.148538461538462,[%emt 0.1] White resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,rodnojo,Floerkeli,1-0,0:15:00.000,1959,,22.0,C00,512926175,83,05:45:00,900+0,0:15:00.000,2042,,27.5,35.035714285714285,59.888888888888886,53.07692307692308,1.791925925925926,2.938629629629629,4.240907407407407,[%emt 12.163] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,rodnojo,dapuntos,1-0,0:15:00.000,2195,,52.9,C00,512926084,65,05:15:00,900+0,0:15:00.000,2031,,27.5,72.54545454545455,-100.80952380952381,232.5952380952381,0.7374761904761905,2.4590952380952387,1.3508809523809524,[%emt 6.557] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,HappyPawns,IFDThor,1-0,0:15:00.000,2260,Yes,29.5,A04,512926040,75,05:02:00,900+1,0:15:00.000,2703,Yes,72.9,73.0,177.76,478.6875,2.36004,2.1739200000000003,1.2594999999999998,[%emt 0.1] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,Floerkeli,GriffySr,0-1,0:15:00.000,2125,Yes,37.8,B14,512925749,42,03:50:00,900+0,0:15:00.000,1951,,22.1,19.2,-341.2857142857143,-603.6923076923077,0.40678571428571425,1.3440714285714286,1.4523846153846152,[%emt 0.1] White resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,hastrman,Floerkeli,0-1,0:15:00.000,1949,,22.3,A04,512925602,80,03:00:00,900+0,0:15:00.000,2057,Yes,23.4,50.22222222222222,-263.7692307692308,-151.08695652173913,1.6154615384615385,3.4703846153846163,1.9621346153846155,[%emt 4.457] White checkmated
FICS rated standard game,FICS freechess.org,2022.11.15,?,HappyPawns,Speyside,1-0,0:15:00.000,2150,Yes,52.0,D06,512925564,61,02:48:00,900+1,0:15:00.000,2702,Yes,73.3,140.8095238095238,394.05,669.0833333333334,2.51915,4.2006,3.0063000000000004,[%emt 0.1] Black checkmated
FICS rated standard game,FICS freechess.org,2022.11.15,?,MORSAL,konozrout,1-0,0:15:00.000,2221,Yes,48.7,A89,512925439,63,02:23:00,900+1,0:15:00.000,2949,Yes,104.9,71.31818181818181,166.71428571428572,415.7692307692308,0.09580952380952383,4.166047619047619,3.3168499999999996,[%emt 9.008] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,konozrout,MORSAL,0-1,0:15:00.000,2948,Yes,105.2,D00,512925406,68,02:06:00,900+1,0:15:00.000,2221,Yes,48.7,-29.304347826086957,-434.90909090909093,-675.2727272727273,1.4759545454545453,3.859954545454545,6.45625,[%emt 2.677] White resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,MORSAL,konozrout,1-0,0:15:00.000,2221,Yes,48.8,D38,512925359,79,01:48:00,900+1,0:15:00.000,2947,Yes,105.4,32.0,140.92307692307693,496.0,0.5296538461538461,3.550499999999999,4.220576923076923,[%emt 1.682] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,konozrout,MORSAL,0-1,0:15:00.000,2946,Yes,105.7,A08,512925307,66,01:32:00,900+1,0:15:00.000,2221,Yes,48.8,-5.217391304347826,-194.1818181818182,-633.5333333333333,0.4190000000000001,3.6524545454545447,3.6733809523809517,[%emt 0.541] White resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,MORSAL,konozrout,1-0,0:15:00.000,2221,Yes,48.8,D85,512925268,73,01:19:00,900+1,0:15:00.000,2945,Yes,106.0,32.32,157.25,551.5833333333334,0.0980416666666667,3.6596249999999997,4.095958333333334,[%emt 0.1] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.15,?,konozrout,MORSAL,0-1,0:15:00.000,2944,Yes,106.3,B30,512925236,62,01:06:00,900+1,0:15:00.000,2221,Yes,48.8,24.61904761904762,-86.3,-578.775,0.09795000000000002,2.9179500000000003,1.5912,[%emt 16.165] White resigns
FICS rated standard game,FICS freechess.org,2022.11.14,?,ArasanX,Notarious,1/2-1/2,0:15:00.000,2798,Yes,48.9,A20,512925009,305,23:14:00,900+0,0:15:00.000,2764,Yes,40.4,-4.637254901960785,-35.87128712871287,0.0594059405940594,2.1085643564356435,0.4265445544554456,0.28006435643564354,[%emt 0.184] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2022.11.14,?,Notarious,ArasanX,1/2-1/2,0:15:00.000,2763,Yes,40.7,C89,512924910,271,22:30:00,900+0,0:15:00.000,2799,Yes,49.3,36.42857142857143,15.222222222222221,22.477777777777778,2.185333333333333,0.7568222222222221,0.40160000000000007,[%emt 0.502] Game drawn by the 50 move rule
FICS rated standard game,FICS freechess.org,2022.11.14,?,ArasanX,Notarious,1/2-1/2,0:15:00.000,2800,Yes,49.8,C47,512924811,118,22:07:00,900+0,0:15:00.000,2762,Yes,41.0,11.7,20.128205128205128,-3.1794871794871793,1.0712820512820513,3.0193589743589735,1.41574358974359,[%emt 6.051] Game drawn by repetition
FICS rated standard game,FICS freechess.org,2022.11.14,?,pingupenguin,Betin,0-1,0:15:00.000,2006,,43.8,C33,512924725,27,22:02:00,900+0,0:15:00.000,2084,,52.9,-12.0,-30.22222222222222,-443.625,1.4033333333333333,0.4918888888888888,2.1046250000000004,[%emt 9.431] White resigns
FICS rated standard game,FICS freechess.org,2022.11.14,?,Betin,blore,0-1,0:15:00.000,2017,,25.9,A48,512924700,114,21:34:00,900+0,0:15:00.000,2014,,44.1,-36.205128205128204,324.3157894736842,110.48648648648648,1.1142105263157898,4.5615,1.326945945945946,[%emt 4.718] White forfeits on time
FICS rated standard game,FICS freechess.org,2022.11.14,?,meroramadan,karadepau,1-0,0:25:00.000,2184,,89.2,C24,512923773,35,17:25:00,1500+0,0:25:00.000,1839,,35.1,22.416666666666668,101.54545454545455,170.45,1.1495454545454544,8.589181818181817,8.318363636363637,[%emt 23.496] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.14,?,family,GriffyJr,1-0,0:15:00.000,2134,Yes,39.7,A46,512923557,139,17:01:00,900+0,0:15:00.000,2061,,49.3,72.8936170212766,191.97826086956522,595.9239130434783,0.9392391304347829,0.7436521739130436,0.9265434782608696,[%emt 3.593] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.14,?,pikozrout,GoldBarMM,0-1,0:25:00.000,2909,Yes,69.0,A25,512923468,80,16:21:00,1500+4,0:25:00.000,2236,Yes,57.9,3.1481481481481484,-114.07692307692308,-534.2692307692307,1.5558846153846155,5.5749615384615385,2.5002692307692307,[%emt 12.528] White resigns
FICS rated standard game,FICS freechess.org,2022.11.14,?,GoldBarMM,pikozrout,1-0,0:25:00.000,2236,Yes,57.9,B01,512923232,79,15:42:00,1500+4,0:25:00.000,2908,Yes,69.1,95.88888888888889,423.65384615384613,609.3461538461538,1.4056153846153845,7.118153846153845,3.3440769230769223,[%emt 16.512] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.14,?,xandor,PeterTrsavec,1/2-1/2,0:45:00.000,2238,,107.8,D02,512923010,92,14:10:00,2700+45,0:45:00.000,2569,,115.4,24.451612903225808,23.233333333333334,2.25,5.988433333333334,14.719000000000001,7.7643499999999985,[%emt 190.546] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2022.11.14,?,pikozrout,GoldBarMM,0-1,0:25:00.000,2907,Yes,69.2,A45,512922963,102,14:52:00,1500+4,0:25:00.000,2236,Yes,58.0,18.257142857142856,-85.3529411764706,-485.2121212121212,1.4554705882352943,6.884441176470589,2.9374545454545458,[%emt 10.013] White resigns
FICS rated standard game,FICS freechess.org,2022.11.14,?,exeComp,Atilachess,1-0,0:15:00.000,1587,,43.8,C41,512922806,53,14:52:00,900+5,0:15:00.000,2743,Yes,40.6,283.3888888888889,659.7647058823529,385.25,1.9093529411764703,3.5029999999999992,5.549617647058824,[%emt 0.1] Black checkmated
FICS rated standard game,FICS freechess.org,2022.11.14,?,MORSAL,konozrout,1-0,0:15:00.000,2220,Yes,48.7,E11,512922798,63,14:57:00,900+1,0:15:00.000,2943,Yes,106.6,43.63636363636363,116.19047619047619,581.2777777777778,0.0965714285714286,3.291428571428571,4.19315,[%emt 18.786] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.14,?,konozrout,MORSAL,0-1,0:15:00.000,2942,Yes,106.9,B51,512922708,84,14:36:00,900+1,0:15:00.000,2220,Yes,48.8,5.482758620689655,-315.64285714285717,-620.7777777777778,0.8669285714285714,4.682142857142858,3.09125925925926,[%emt 6.326] White resigns
FICS rated standard game,FICS freechess.org,2022.11.14,?,GoldBarMM,pikozrout,1-0,0:25:00.000,2236,Yes,58.0,C14,512922663,89,14:16:00,1500+4,0:25:00.000,2906,Yes,69.3,39.63333333333333,241.68965517241378,314.2613636363636,0.9718275862068967,3.951896551724138,1.6599137931034482,[%emt 0.187] Black checkmated
FICS rated standard game,FICS freechess.org,2022.11.14,?,MORSAL,konozrout,1-0,0:15:00.000,2220,Yes,48.8,A52,512922557,51,14:24:00,900+1,0:15:00.000,2941,Yes,107.2,50.111111111111114,202.58823529411765,519.3,0.7045882352941177,4.795823529411765,3.5863125,[%emt 6.399] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.14,?,karadepau,MichaelOgbeide,1-0,0:15:00.000,2101,,34.7,B30,512922551,43,14:19:00,900+0,0:15:00.000,2162,,91.0,17.2,-38.357142857142854,260.14285714285717,0.5888571428571429,3.3347142857142864,3.4493571428571426,[%emt 17.778] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.14,?,IFDThor,gerichan,1-0,0:20:00.000,1977,,23.6,A80,512922538,35,14:28:00,1200+20,0:20:00.000,2257,Yes,29.0,66.5,198.45454545454547,342.9090909090909,0.30509090909090913,0.7944545454545455,1.3205,[%emt 0.1] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.14,?,konozrout,MORSAL,0-1,0:15:00.000,2940,Yes,107.6,B51,512922476,62,14:12:00,900+1,0:15:00.000,2220,Yes,48.8,21.904761904761905,-73.95,-207.25,0.18870000000000003,3.2190000000000003,1.71025,[%emt 0.1] White resigns
FICS rated standard game,FICS freechess.org,2022.11.14,?,gerichan,IFDThor,0-1,0:20:00.000,2254,Yes,29.0,B12,512922433,146,13:59:00,1200+20,0:20:00.000,1980,,23.7,174.16326530612244,291.8541666666667,94.94791666666667,1.0451666666666666,1.6351666666666667,1.3572812500000002,[%emt 0.1] White forfeits by disconnection
FICS rated standard game,FICS freechess.org,2022.11.14,?,MichaelOgbeide,blore,1/2-1/2,0:15:00.000,2013,,25.8,B02,512922423,60,14:05:00,900+0,0:15:00.000,2103,,34.9,-6.571428571428571,-30.05,-94.47368421052632,0.3134,3.321,2.8290526315789477,[%emt 2.249] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2022.11.14,?,pikozrout,GoldBarMM,0-1,0:25:00.000,2905,Yes,69.5,E55,512922406,108,13:34:00,1500+4,0:25:00.000,2236,Yes,58.1,37.37837837837838,-258.97222222222223,-886.4571428571429,2.8779166666666667,3.267888888888889,2.759142857142857,[%emt 0.188] White resigns
FICS rated standard game,FICS freechess.org,2022.11.14,?,blore,MichaelOgbeide,1-0,0:15:00.000,2113,,35.0,C01,512922331,75,13:51:00,900+0,0:15:00.000,2003,,25.9,22.384615384615383,-36.32,-231.125,0.4876,1.53084,1.3216249999999998,[%emt 6.962] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.14,?,MichaelOgbeide,blore,1-0,0:15:00.000,2009,,26.0,B54,512922204,78,13:37:00,900+0,0:15:00.000,2107,,35.2,8.777777777777779,221.8846153846154,443.8,0.9407692307692308,2.4868076923076923,0.6558800000000001,[%emt 59.136] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.14,?,blore,MichaelOgbeide,1-0,0:15:00.000,2118,,35.4,D37,512922103,33,13:30:00,900+0,0:15:00.000,1998,,26.1,36.75,60.27272727272727,483.25,0.353,0.5117272727272728,1.5916000000000001,[%emt 10.334] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.14,?,konozrout,GoldBarMM,0-1,0:25:00.000,2904,Yes,69.6,A28,512922075,68,13:05:00,1500+4,0:25:00.000,2220,Yes,48.8,8.652173913043478,-41.90909090909091,-155.52941176470588,0.1149090909090909,4.769590909090909,3.0018636363636366,[%emt 0.125] White resigns
FICS rated standard game,FICS freechess.org,2022.11.14,?,IFDThor,gerichan,1-0,0:20:00.000,1983,,23.7,A80,512922069,41,13:25:00,1200+20,0:20:00.000,2251,Yes,29.0,70.92857142857143,-73.76923076923077,204.80769230769232,0.24684615384615385,1.0218461538461538,4.561,[%emt 0.1] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.14,?,gerichan,IFDThor,0-1,0:20:00.000,2248,Yes,29.1,B12,512922036,34,13:19:00,1200+20,0:20:00.000,1986,,23.8,55.833333333333336,-25.636363636363637,-117.54545454545455,0.628,1.8168181818181817,1.1164545454545454,[%emt 0.1] White resigns
FICS rated standard game,FICS freechess.org,2022.11.14,?,GoldBarMM,konozrout,1-0,0:25:00.000,2220,Yes,48.9,C92,512921814,87,12:24:00,1500+4,0:25:00.000,2903,Yes,69.7,48.833333333333336,163.48275862068965,499.60714285714283,0.22472413793103446,5.316137931034483,4.359428571428571,[%emt 32.274] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.14,?,melun,rodnojo,1-0,0:15:00.000,2039,,27.0,C40,512921727,45,12:43:00,900+0,0:15:00.000,2020,,61.2,112.1875,77.46666666666667,814.5357142857143,0.3355333333333333,0.8669333333333333,2.4615,[%emt 117.633] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.14,?,rodnojo,melun,0-1,0:15:00.000,2008,,62.2,C55,512921669,86,12:32:00,900+0,0:15:00.000,2048,,27.1,8.413793103448276,-109.78571428571429,-4.119047619047619,0.5493571428571429,1.3635,1.5422500000000003,[%emt 2.204] White checkmated
FICS rated standard game,FICS freechess.org,2022.11.14,?,melun,rodnojo,1/2-1/2,0:15:00.000,2049,,27.2,B24,512921584,107,12:22:00,900+0,0:15:00.000,2007,,63.2,-30.02777777777778,201.6,22.357142857142858,0.42548571428571424,1.4912571428571428,0.5645142857142857,[%emt 1.034] Game drawn by repetition
FICS rated standard game,FICS freechess.org,2022.11.14,?,rodnojo,melun,1-0,0:15:00.000,2018,,64.2,C55,512921506,77,12:14:00,900+0,0:15:00.000,2042,,27.2,7.269230769230769,243.76,600.44,0.5773599999999999,2.10132,0.7716000000000001,[%emt 2.292] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.14,?,melun,rodnojo,0-1,0:15:00.000,2034,,27.3,B24,512921447,58,12:08:00,900+0,0:15:00.000,2030,,65.3,18.25,-54.578947368421055,-40.88235294117647,0.4524736842105263,0.5987368421052631,1.1230526315789475,[%emt 2.551] White checkmated
FICS rated standard game,FICS freechess.org,2022.11.14,?,gerichan,IFDThor,1-0,0:20:00.000,2261,Yes,29.1,B12,512921421,83,12:03:00,1200+20,0:20:00.000,1973,,23.8,219.67857142857142,359.25925925925924,572.4074074074074,0.7675925925925925,0.7932222222222223,0.27746296296296297,[%emt 16.775] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.14,?,rodnojo,dapuntos,0-1,0:15:00.000,2190,,53.1,C00,512921385,62,11:56:00,900+0,0:15:00.000,2039,,27.4,1.8095238095238095,-294.85,-142.66666666666666,1.47255,2.3510999999999997,0.9674499999999999,[%emt 3.587] White checkmated
FICS rated standard game,FICS freechess.org,2022.11.14,?,IFDThor,gerichan,1-0,0:20:00.000,1976,,23.8,A80,512921361,27,11:59:00,1200+20,0:20:00.000,2258,Yes,29.2,58.0,104.66666666666667,434.75,0.6648888888888888,0.5868888888888889,2.525875,[%emt 0.1] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.14,?,konozrout,GoldBarMM,0-1,0:25:00.000,2902,Yes,69.8,A46,512921353,60,11:35:00,1500+4,0:25:00.000,2220,Yes,48.9,24.761904761904763,-182.9,-650.7368421052631,0.5378999999999999,7.78305,3.878526315789474,[%emt 14.481] White resigns
